"Target.Color" "Target.stim" "Condition" "Outer.Color" "C1" "C2" "C3" "C4" "C5" "C6" "Congruency"
"557" "Blue" "15,0,240" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"558" "Blue" "20,0,235" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"559" "Blue" "25,0,230" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"560" "Blue" "30,0,225" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"561" "Blue" "35,0,220" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"562" "Blue" "40,0,215" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"563" "Blue" "45,0,210" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"564" "Blue" "50,0,205" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"565" "Blue" "1,0,254" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"566" "Blue" "5,0,250" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"567" "Blue" "10,0,245" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"568" "Blue" "15,0,240" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"569" "Blue" "20,0,235" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"570" "Blue" "25,0,230" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"571" "Blue" "30,0,225" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"572" "Blue" "35,0,220" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"573" "Blue" "40,0,215" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"574" "Blue" "45,0,210" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"575" "Blue" "50,0,205" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"576" "Blue" "1,0,254" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"577" "Blue" "5,0,250" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"578" "Blue" "10,0,245" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"579" "Blue" "15,0,240" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"580" "Blue" "20,0,235" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"581" "Blue" "25,0,230" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"582" "Blue" "30,0,225" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"583" "Blue" "35,0,220" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"584" "Blue" "40,0,215" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"585" "Blue" "45,0,210" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"586" "Blue" "50,0,205" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"587" "Blue" "1,0,254" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"588" "Blue" "5,0,250" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"589" "Blue" "10,0,245" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"590" "Blue" "15,0,240" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"591" "Blue" "20,0,235" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"592" "Blue" "25,0,230" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"593" "Blue" "30,0,225" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"594" "Blue" "35,0,220" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"595" "Blue" "40,0,215" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"596" "Blue" "45,0,210" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"597" "Blue" "50,0,205" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"598" "Blue" "1,0,254" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"599" "Blue" "5,0,250" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"600" "Blue" "10,0,245" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"601" "Blue" "15,0,240" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"602" "Blue" "20,0,235" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"603" "Blue" "25,0,230" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"604" "Blue" "30,0,225" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"605" "Blue" "35,0,220" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"606" "Blue" "40,0,215" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"607" "Blue" "45,0,210" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"608" "Blue" "50,0,205" "Low.1" "Purple" "100,0,155" "98,0,157" "95,0,160" "93,0,162" "91,0,164" "86,0,169" "incongruent"
"609" "Blue" "1,0,254" "Low.2" "Purple" "86,0,169" "84,0,171" "81,0,174" "79,0,176" "77,0,178" "72,0,183" "incongruent"
"610" "Blue" "5,0,250" "Low.3" "Purple" "72,0,183" "70,0,185" "67,0,188" "65,0,190" "63,0,192" "58,0,197" "incongruent"
"611" "Blue" "10,0,245" "Low.4" "Mixed" "58,0,197" "55,0,200" "53,0,202" "51,0,204" "48,0,207" "43,0,212" "mixed"
"612" "Blue" "15,0,240" "Low.5" "Blue" "43,0,212" "41,0,214" "38,0,217" "36,0,219" "34,0,221" "29,0,226" "congruent"
"613" "Blue" "20,0,235" "Low.6" "Blue" "29,0,226" "27,0,228" "24,0,231" "22,0,233" "20,0,235" "15,0,240" "congruent"
"614" "Blue" "25,0,230" "Low.7" "Blue" "15,0,240" "13,0,242" "10,0,245" "8,0,247" "6,0,249" "1,0,254" "congruent"
"615" "Blue" "30,0,225" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"616" "Blue" "35,0,220" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"617" "Blue" "40,0,215" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"618" "Blue" "45,0,210" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"619" "Blue" "50,0,205" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"620" "Blue" "1,0,254" "Mid.1" "Purple" "100,0,155" "97,0,158" "93,0,162" "90,0,165" "87,0,168" "80,0,175" "incongruent"
"621" "Blue" "5,0,250" "Mid.2" "Purple" "80,0,175" "77,0,178" "73,0,182" "70,0,185" "67,0,188" "60,0,195" "incongruent"
"622" "Blue" "10,0,245" "Mid.3" "Mixed" "60,0,195" "57,0,198" "54,0,201" "51,0,204" "47,0,208" "41,0,214" "mixed"
"623" "Blue" "15,0,240" "Mid.4" "Blue" "41,0,214" "38,0,217" "34,0,221" "31,0,224" "28,0,227" "21,0,234" "congruent"
"624" "Blue" "20,0,235" "Mid.5" "Blue" "21,0,234" "18,0,237" "14,0,241" "11,0,244" "8,0,247" "1,0,254" "congruent"
"625" "Blue" "25,0,230" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"626" "Blue" "30,0,225" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"627" "Blue" "35,0,220" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
"628" "Blue" "40,0,215" "High.1" "Mixed" "100,0,155" "92,0,163" "83,0,172" "75,0,180" "67,0,188" "51,0,204" "mixed"
"629" "Blue" "45,0,210" "High.2" "Mixed" "75,0,180" "67,0,188" "59,0,196" "51,0,204" "42,0,213" "26,0,229" "mixed"
"630" "Blue" "50,0,205" "High.3" "Mixed" "51,0,204" "42,0,213" "34,0,221" "26,0,229" "17,0,238" "1,0,254" "mixed"
